AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,VCA,VCD,VCH,Year,season
5,15,0,9,2,3,Getafe,3.1,3.25,2.37,3.1,3.25,2.4,2019-02-02,02,SP1,0,0,D,5,7,0,8,4,0,0,D,4,Levante,3.0,3.3,2.4,02,3.1,3.4,2.4,2019,1819
3,13,0,8,5,1,Ath Bilbao,3.2,3.3,2.35,3.4,3.25,2.25,2019-02-02,02,SP1,1,2,H,3,17,0,6,2,0,2,H,1,Sociedad,3.15,3.15,2.4,02,3.25,3.3,2.38,2019,1819
9,12,0,13,2,4,Sevilla,2.0,3.6,3.75,2.0,3.6,3.7,2019-02-02,02,SP1,0,1,H,4,13,0,10,4,0,0,D,4,Celta,2.0,3.6,3.6,02,2.1,3.7,3.6,2019,1819
7,21,0,13,1,3,Ath Madrid,2.05,3.2,4.0,2.05,3.3,3.8,2019-02-03,03,SP1,0,1,H,1,7,0,7,3,0,0,D,4,Betis,2.05,3.15,4.0,02,2.0,3.3,4.0,2019,1819
5,9,0,6,2,1,Girona,5.0,4.0,1.66,5.0,3.7,1.72,2019-02-03,03,SP1,0,3,H,8,12,0,17,5,0,1,H,2,Eibar,4.5,3.6,1.8,02,5.0,3.8,1.7,2019,1819
2,12,0,8,1,3,Alaves,15.0,6.5,1.2,12.5,6.5,1.22,2019-02-03,03,SP1,0,3,H,7,10,0,22,8,0,1,H,0,Real Madrid,11.0,6.1,1.25,02,15.0,6.5,1.2,2019,1819
2,16,0,17,2,5,Espanol,4.5,3.75,1.8,4.4,3.75,1.8,2019-02-03,03,SP1,2,2,D,3,22,0,14,5,0,1,H,4,Villarreal,4.35,3.7,1.8,02,4.75,3.8,1.8,2019,1819
6,10,1,13,4,4,Leganes,3.1,3.25,2.37,3.4,3.1,2.3,2019-02-04,04,SP1,2,1,A,5,19,0,15,6,1,0,A,6,Vallecano,3.3,3.1,2.35,02,3.2,3.2,2.38,2019,1819
3,18,0,7,3,2,Villarreal,2.4,3.3,2.9,2.45,3.25,3.0,2019-02-08,08,SP1,0,0,D,8,13,0,9,3,0,0,D,3,Valladolid,2.4,3.3,3.0,02,2.55,3.3,3.0,2019,1819
2,19,0,9,3,2,Vallecano,4.5,3.6,1.8,4.5,3.7,1.8,2019-02-09,09,SP1,1,2,H,6,11,0,15,5,1,0,A,0,Espanol,4.5,3.6,1.8,02,4.6,3.7,1.85,2019,1819
3,13,1,13,3,3,Celta,4.33,3.4,1.9,4.6,3.4,1.87,2019-02-09,09,SP1,1,3,H,4,16,0,12,6,1,1,D,3,Getafe,4.3,3.3,1.95,02,4.5,3.4,1.95,2019,1819
2,18,0,6,6,1,Huesca,4.0,3.3,2.0,4.1,3.4,1.95,2019-02-09,09,SP1,2,0,A,13,9,1,13,7,2,0,A,3,Girona,4.1,3.35,1.97,02,4.1,3.4,2.0,2019,1819
4,16,0,11,4,3,Real Madrid,3.1,3.25,2.37,3.0,3.3,2.4,2019-02-09,09,SP1,3,1,A,3,21,1,11,2,2,1,A,7,Ath Madrid,3.05,3.25,2.4,02,3.1,3.3,2.45,2019,1819
5,18,0,8,1,4,Sociedad,4.5,3.5,1.83,4.5,3.5,1.83,2019-02-10,10,SP1,0,0,D,7,11,0,10,4,0,0,D,2,Valencia,4.55,3.6,1.8,02,4.8,3.7,1.8,2019,1819
4,10,0,10,2,2,Barcelona,1.7,4.0,4.75,1.72,3.9,4.75,2019-02-10,10,SP1,0,0,D,6,23,1,13,5,0,0,D,4,Ath Bilbao,1.75,3.9,4.5,02,1.75,4.0,4.4,2019,1819
7,7,0,8,4,2,Eibar,5.0,4.0,1.66,4.75,4.1,1.67,2019-02-10,10,SP1,2,2,D,9,11,1,13,4,1,0,A,4,Sevilla,4.85,4.05,1.67,02,5.0,4.1,1.65,2019,1819
4,11,1,3,1,2,Betis,3.6,3.0,2.25,3.3,3.1,2.35,2019-02-10,10,SP1,0,3,H,4,22,0,16,4,0,2,H,4,Leganes,3.4,3.05,2.3,02,3.5,3.2,2.3,2019,1819
10,18,0,8,0,2,Levante,3.8,3.4,2.0,3.8,3.4,2.05,2019-02-11,11,SP1,0,2,H,3,14,0,16,4,0,1,H,3,Alaves,3.6,3.45,2.05,02,3.6,3.5,2.05,2019,1819
3,12,0,7,4,2,Getafe,4.0,3.3,2.05,4.1,3.1,2.05,2019-02-15,15,SP1,2,2,D,3,12,0,11,6,1,0,A,2,Eibar,4.05,3.1,2.05,02,4.1,3.25,2.1,2019,1819
6,14,0,4,3,1,Ath Madrid,1.65,3.5,6.0,1.67,3.6,5.75,2019-02-16,16,SP1,1,0,A,4,10,0,12,6,0,0,D,0,Vallecano,1.8,3.4,4.9,02,1.67,3.75,6.0,2019,1819
7,17,0,14,8,1,Levante,4.5,3.8,1.8,4.2,3.7,1.85,2019-02-16,16,SP1,4,1,A,5,12,1,14,7,2,0,A,1,Celta,4.2,3.9,1.8,02,4.3,4.0,1.83,2019,1819
5,18,0,10,0,3,Valladolid,15.0,9.0,1.14,16.0,8.0,1.16,2019-02-16,16,SP1,0,1,H,3,12,0,20,8,0,1,H,1,Barcelona,17.0,8.0,1.15,02,19.0,9.0,1.15,2019,1819
1,16,0,8,3,2,Leganes,4.2,3.1,2.05,4.1,3.1,2.05,2019-02-16,16,SP1,0,3,H,4,10,0,15,6,0,0,D,4,Sociedad,4.0,3.15,2.05,02,4.1,3.2,2.1,2019,1819
3,12,0,6,3,1,Alaves,5.25,3.5,1.72,5.0,3.4,1.8,2019-02-17,17,SP1,1,1,D,6,10,0,19,10,1,1,D,4,Betis,4.7,3.5,1.8,02,4.8,3.5,1.8,2019,1819
0,18,0,14,6,2,Girona,15.0,8.0,1.16,15.0,7.0,1.19,2019-02-17,17,SP1,2,1,A,7,13,1,19,7,0,1,H,3,Real Madrid,13.0,7.0,1.2,02,15.0,7.5,1.2,2019,1819
4,12,0,21,5,1,Sevilla,2.8,3.4,2.5,2.8,3.5,2.45,2019-02-17,17,SP1,0,3,H,6,7,0,12,6,0,2,H,4,Villarreal,2.75,3.3,2.6,02,2.7,3.6,2.5,2019,1819
2,10,1,6,1,4,Espanol,4.8,3.7,1.72,4.75,3.5,1.8,2019-02-17,17,SP1,0,0,D,10,12,0,21,1,0,0,D,2,Valencia,4.8,3.7,1.75,02,5.0,3.8,1.75,2019,1819
5,11,0,9,4,1,Ath Bilbao,2.5,3.1,3.1,2.45,3.1,3.1,2019-02-18,18,SP1,1,0,A,3,16,0,12,2,1,0,A,5,Huesca,2.55,3.2,2.85,02,2.4,3.2,3.1,2019,1819
4,16,0,13,4,4,Huesca,5.0,3.6,1.72,5.0,3.6,1.75,2019-02-22,22,SP1,1,1,D,7,9,0,13,2,0,1,H,2,Espanol,4.75,3.65,1.77,02,5.2,3.7,1.75,2019,1819
4,9,0,8,2,2,Celta,3.2,3.3,2.3,3.2,3.25,2.3,2019-02-23,23,SP1,0,0,D,3,15,0,17,4,0,0,D,2,Alaves,3.2,3.25,2.3,02,3.3,3.3,2.38,2019,1819
2,17,0,7,2,4,Eibar,3.8,3.25,2.1,3.8,3.2,2.1,2019-02-23,23,SP1,0,1,H,10,10,0,9,4,0,1,H,3,Ath Bilbao,3.8,3.2,2.1,02,3.9,3.25,2.15,2019,1819
2,13,0,7,2,1,Vallecano,5.5,3.6,1.7,5.25,3.6,1.72,2019-02-23,23,SP1,1,2,H,2,12,0,11,2,0,1,H,2,Getafe,5.2,3.5,1.75,02,5.5,3.6,1.75,2019,1819
8,11,0,17,8,1,Barcelona,1.95,4.0,3.5,1.91,4.0,3.6,2019-02-23,23,SP1,4,2,A,3,15,0,13,4,1,2,H,6,Sevilla,1.93,3.9,3.6,02,1.95,4.0,3.75,2019,1819
6,11,1,19,5,3,Real Madrid,1.53,4.75,5.25,1.55,4.6,5.25,2019-02-24,24,SP1,2,1,A,4,17,1,11,2,1,0,A,5,Levante,1.55,4.65,5.2,02,1.5,4.75,5.75,2019,1819
7,10,0,14,3,3,Villarreal,7.0,3.75,1.57,6.25,3.9,1.57,2019-02-24,24,SP1,0,2,H,6,9,0,15,7,0,1,H,0,Ath Madrid,6.4,3.9,1.57,02,6.5,4.0,1.55,2019,1819
2,10,0,6,1,3,Valencia,2.7,3.1,2.8,2.8,2.95,2.8,2019-02-24,24,SP1,1,1,D,4,14,0,17,6,1,0,A,5,Leganes,2.7,3.05,2.8,02,2.8,3.1,2.88,2019,1819
4,9,0,6,3,2,Betis,2.75,3.2,2.7,2.7,3.2,2.75,2019-02-24,24,SP1,2,0,A,13,10,0,10,2,1,0,A,1,Valladolid,2.8,3.15,2.65,02,2.8,3.2,2.63,2019,1819
5,15,0,7,1,1,Sociedad,3.0,3.2,2.37,3.0,3.2,2.45,2019-02-25,25,SP1,0,0,D,3,26,0,10,3,0,0,D,4,Girona,3.0,3.25,2.45,02,3.0,3.3,2.45,2019,1819
1,23,0,12,4,4,Girona,3.2,3.4,2.25,3.3,3.3,2.25,2019-03-01,01,SP1,2,0,A,7,17,1,9,3,1,0,A,3,Vallecano,3.2,3.35,2.3,03,3.25,3.4,2.3,2019,1819
3,8,0,14,3,2,Valladolid,4.75,3.6,1.8,5.0,3.5,1.78,2019-03-02,02,SP1,1,3,H,5,17,0,15,6,1,1,D,2,Espanol,4.85,3.5,1.8,03,5.0,3.6,1.8,2019,1819
12,16,0,12,5,4,Sevilla,1.95,3.6,3.8,1.95,3.6,3.9,2019-03-02,02,SP1,1,2,H,3,15,0,7,3,0,1,H,5,Huesca,1.95,3.55,3.85,03,2.0,3.6,4.0,2019,1819
6,13,0,10,4,2,Barcelona,2.45,3.7,2.75,2.4,3.75,2.7,2019-03-02,02,SP1,1,0,A,8,16,0,17,3,1,0,A,3,Real Madrid,2.4,3.7,2.7,03,2.5,3.75,2.7,2019,1819
2,12,0,10,2,3,Alaves,5.5,3.75,1.66,5.5,3.7,1.67,2019-03-02,02,SP1,2,1,A,8,15,0,9,2,0,0,D,2,Villarreal,5.2,3.85,1.67,03,5.75,3.9,1.67,2019,1819
2,13,0,4,1,3,Ath Bilbao,4.0,3.3,2.0,4.1,3.25,2.0,2019-03-03,03,SP1,0,2,H,6,12,0,11,3,0,0,D,0,Valencia,4.2,3.25,1.97,03,4.1,3.25,2.0,2019,1819
3,17,1,8,3,4,Ath Madrid,2.05,3.25,4.0,2.1,3.25,3.75,2019-03-03,03,SP1,2,0,A,7,12,0,19,3,2,0,A,1,Sociedad,2.1,3.3,3.7,03,2.1,3.25,3.75,2019,1819
4,14,0,11,5,2,Getafe,3.4,3.0,2.3,3.4,3.0,2.35,2019-03-03,03,SP1,2,1,A,4,14,0,6,2,2,0,A,2,Betis,3.35,3.05,2.35,03,3.25,3.1,2.4,2019,1819
0,16,0,3,1,1,Celta,4.75,3.8,1.72,4.5,3.8,1.78,2019-03-03,03,SP1,0,1,H,7,14,0,15,4,0,0,D,1,Eibar,4.65,3.8,1.75,03,5.0,3.8,1.75,2019,1819
2,10,0,15,4,4,Levante,4.2,3.4,1.95,4.25,3.4,1.91,2019-03-04,04,SP1,0,1,H,2,15,0,14,3,0,1,H,6,Leganes,4.2,3.45,1.9,03,4.2,3.4,1.93,2019,1819
0,20,0,5,2,5,Espanol,6.0,3.6,1.66,5.75,3.6,1.67,2019-03-08,08,SP1,1,1,D,7,13,0,15,6,1,0,A,3,Ath Bilbao,5.8,3.65,1.65,03,6.25,3.75,1.65,2019,1819
5,18,0,20,3,1,Eibar,2.55,3.2,2.9,2.7,3.0,2.9,2019-03-09,09,SP1,1,1,D,3,10,0,16,3,0,0,D,1,Alaves,2.6,3.05,2.95,03,2.63,3.2,3.0,2019,1819
4,7,0,3,2,2,Leganes,10.0,4.2,1.45,8.25,4.2,1.45,2019-03-09,09,SP1,0,1,H,4,9,0,13,4,0,0,D,2,Ath Madrid,8.1,4.0,1.47,03,9.5,4.2,1.45,2019,1819
4,17,0,8,1,2,Vallecano,15.0,8.0,1.16,15.0,8.0,1.17,2019-03-09,09,SP1,1,3,H,10,12,0,12,6,1,1,D,1,Barcelona,16.5,8.0,1.15,03,23.0,8.5,1.15,2019,1819
1,17,0,8,1,4,Huesca,6.5,3.6,1.61,6.25,3.7,1.62,2019-03-09,09,SP1,1,2,H,13,14,0,14,6,1,0,A,0,Getafe,5.8,3.7,1.63,03,6.25,3.8,1.65,2019,1819
